package_name,category
ros_numpy,A collection
ros_numpy,conversion function
ros_numpy,messages
nearfield_map,ProAut
nearfield_map,nearfield_map package
pcdfilter_pa,ProAut
pcdfilter_pa,pointcloud filter package
parameter_pa,ProAut parameter package
octomap_pa_msgs,ProAut
octomap_pa_msgs,octomap package
octomap_pa_matlab,This package
octomap_pa_matlab,the messages
octomap_pa_matlab,the matlab wrapper.
octomap_pa,ProAut
octomap_pa,octomap package
m1n6s300_moveit_config,generated package
m1n6s300_moveit_config,the configuration
m1n6s300_moveit_config,launch files
m1n6s300_moveit_config,the MoveIt Motion Planning Framework
m1n6s300_ikfast,The m1n6s300_ikfast package
kinova_msgs,services
kinova_msgs,the Kinova Kinovathrough ROS.
kinova_gazebo,kinova_gazebo
kinova_driver,The ROS Kinova driver
kinova_driver,the Kinova Robotics
kinova_driver,robotic manipulator arms.
kinova_driver,This stack
kinova_driver,the Kinova C++ hardware API
kinova_driver,ROS.
kinova_description,3D model
kinova_description,various Kinova
kinova_description,robotic arms.
kinova_description,URDF files
kinova_description,an arm
kinova_description,RViz
kinova_description,Gazebo.
kinova_demo,The kinova_demo package
kinova_control,The kinova_control package
kinova_bringup,The kinova_bringup package. Contains launch files
kinova_bringup,variousKinova arms.
kinova_arm_moveit_demo,The moveit_motion_plan package
j2s7s300_moveit_config,generated package
j2s7s300_moveit_config,the configuration
j2s7s300_moveit_config,launch files
j2s7s300_moveit_config,the MoveIt Motion Planning Framework
j2s7s300_ikfast,The j2s7s300_ikfast package
j2s6s300_moveit_config,generated package
j2s6s300_moveit_config,the configuration
j2s6s300_moveit_config,launch files
j2s6s300_moveit_config,the MoveIt! Motion Planning Framework
j2s6s300_ikfast,The j2s6s300_ikfast package
j2n6s300_moveit_config,generated package
j2n6s300_moveit_config,the configuration
j2n6s300_moveit_config,launch files
j2n6s300_moveit_config,the MoveIt Motion Planning Framework
j2n6s300_ikfast,The j2n6s300_ikfast package
test_osm,the osm_cartography
test_osm,route_network packages.
route_network,Route network
route_network,path planning.
osm_cartography,Geographic
novatel_gps_msgs,Messages
novatel_gps_msgs,proprietary (non-NMEA) sentences
novatel_gps_msgs,Novatel GPS receivers.
novatel_gps_driver,Driver
novatel_gps_driver,NovAtel receivers
trac_ik_python,The trac_ik_python package
trac_ik_python,trac_ik_lib
trac_ik_lib,TRAC-IK
trac_ik_lib,reliable drop-in replacement
trac_ik_lib,KDL's pseudoinverse Jacobian
trac_ik_lib,similar API
trac_ik_lib,"KDL's IK solver calls,"
trac_ik_lib,the user
trac_ik_lib,a maximum number
trac_ik_lib,"search iterations. Additionally, TRAC-IK"
trac_ik_lib,error tolerances
trac_ik_lib,"each Cartesian dimension (x,y,z,roll,pitch.yaw)."
trac_ik_kinematics_plugin,A MoveIt! Kinematics plugin
trac_ik_examples,This package
trac_ik,The ROS packages
trac_ik,this repository
trac_ik,the popular inverse
trac_ik,Jacobian methods
trac_ik,KDL. TRAC-IK
trac_ik,KDL
robotiq_modbus_tcp,A stack
robotiq_modbus_tcp,Robotiq grippers
robotiq_modbus_rtu,A stack
robotiq_modbus_rtu,Robotiq grippers
robotiq_ft_sensor,Package
robotiq_ft_sensor,a Robotiq Force Torque Sensor
robotiq_3f_rviz,RViz plugin
robotiq_3f_rviz,Robotiq 3-Finger Adaptive Robot Gripper
robotiq_3f_gripper_visualization,robotiq
robotiq_3f_gripper_joint_state_publisher,Publishes
robotiq_3f_gripper_joint_state_publisher,joint states
robotiq_3f_gripper_joint_state_publisher,Robotiq 3F gripper
robotiq_3f_gripper_control,Package
robotiq_3f_gripper_control,Robotiq inc.
robotiq_3f_gripper_articulated_msgs,Messages
robotiq_3f_gripper_articulated_msgs,the robotiq_3f_gripper_articulated model.
robotiq_3f_gripper_articulated_gazebo_plugins,The Robotiq gripper gazebo
robotiq_3f_gripper_articulated_gazebo_plugins,a port
robotiq_3f_gripper_articulated_gazebo_plugins,"drcsim,"
robotiq_3f_gripper_articulated_gazebo_plugins,the plugin
robotiq_3f_gripper_articulated_gazebo_plugins,Gazebo simulation.
robotiq_3f_gripper_articulated_gazebo_plugins,This package
robotiq_3f_gripper_articulated_gazebo_plugins,the gripper
robotiq_3f_gripper_articulated_gazebo_plugins,hardware.
robotiq_3f_gripper_articulated_gazebo_plugins,software
robotiq_3f_gripper_articulated_gazebo_plugins,reality
robotiq_3f_gripper_articulated_gazebo_plugins,this ROS interface now.
robotiq_3f_gripper_articulated_gazebo,Launch files
robotiq_2f_gripper_control,Package
robotiq_2f_gripper_control,Robotiq inc.
robotiq_2f_85_gripper_visualization,Robotiq ARG
robotiq_2f_85_gripper_visualization,2-Finger 85mm model C3 description package
robotiq_2f_140_gripper_visualization,Robotiq ARG
robotiq_2f_140_gripper_visualization,2-Finger 140mm model C3 description package
robotiq,ROS drivers
robotiq,Robotiq Adaptive Grippers
robotiq,Robotiq Force Torque Sensor
rc_common_msgs,Common msg
rc_common_msgs,srv definitions
rc_common_msgs,Roboception's ROS packages
axis_camera,Python ROS drivers
axis_camera,PTZ cameras.
rt_usb_9axisimu_driver,The rt_usb_9axisimu_driver package
wifi_ddwrt,Access
wifi_ddwrt,the DD-WRT wifi
async_comm,A C++ library
async_comm,asynchronous serial communication
velodyne_pointcloud,Point cloud conversions
velodyne_pointcloud,Velodyne 3D LIDARs.
velodyne_msgs,ROS message definitions
velodyne_msgs,Velodyne 3D LIDARs.
velodyne_laserscan,a Velodyne PointCloud2
velodyne_laserscan,a LaserScan message
velodyne_driver,ROS device driver
velodyne_driver,Velodyne 3D LIDARs.
velodyne,Basic ROS support
velodyne,the Velodyne 3D LIDARs.
rqt_dep,rqt_dep
rqt_py_trees,rqt_py_trees
rqt_py_trees,rqt_tf_tree.
pr2_kinematics,The pr2_kinematics package
pr2_arm_kinematics,This package
pr2_arm_kinematics,the PR2 robot.
gravity_compensation,Compensates gravity forces
gravity_compensation,the gripper
gravity_compensation,the robot
gravity_compensation,that force-torque signals
gravity_compensation,F/T sensor.
force_torque_tools,Tools
force_torque_tools,gravity compensation
force_torque_tools,force-torque sensor calibration.
force_torque_sensor_calib,F/T sensors
force_torque_sensor_calib,the mass
force_torque_sensor_calib,position
force_torque_sensor_calib,the COM
force_torque_sensor_calib,gripper
force_torque_sensor_calib,the F/T sensor.
force_torque_sensor_calib,an accelerometer
force_torque_sensor_calib,the robot frame.
rosauth,Server Side tools
rosauth,Authorization
rosauth,Authentication
rosauth,ROS Clients
stag_ros,The stag_ros package
rqt_web,rqt_web
rqt_web,rqt. Users
rqt_web,Qt-based window
rqt_web,URL.
rqt_pose_view,rqt_pose_view
fetch_moveit_config,generated package
fetch_moveit_config,the configuration
fetch_moveit_config,launch files
fetch_moveit_config,the MoveIt Motion Planning Framework
fetch_maps,The fetch_maps package
fetch_ikfast_plugin,Kinematics
fetch_ikfast_plugin,"Fetch robot,"
fetch_ikfast_plugin,IKFast
fetch_description,URDF
fetch_description,Fetch Robot.
fetch_depth_layer,The fetch_depth_layer package
fetch_calibration,Launch
fetch_calibration,configuration files
rostime,Time
rostime,Duration implementations
rostime,"C++ libraries,"
roscpp_traits,roscpp_traits
roscpp_serialization,roscpp_serialization
roscpp_serialization,serialization
roscpp_core,roscpp messages.
cpp_common,cpp_common
cpp_common,"ROS related,"
cpp_common,multiple packages.
cpp_common,the ROS_DEPRECATED
cpp_common,"ROS_FORCE_INLINE macros,"
cpp_common,code
cpp_common,This package
mpc_local_planner_msgs,This package
mpc_local_planner_msgs,the package mpc_local_planner
mpc_local_planner_examples,The mpc_local_planner_examples package
mpc_local_planner,The mpc_local_planner package
mpc_local_planner,the base_local_planner
mpc_local_planner,the 2D navigation
mpc_local_planner,versatile model
mpc_local_planner,predictive control implementation
mpc_local_planner,quadratic-form receding-horizon configurations.
collada_urdf,This package
collada_urdf,COLLAborative Design Activity (COLLADA) documents. Implements
collada_urdf,robot-specific COLLADA extensions
collada_urdf,http://openrave.programmingvision.com/index.php/Started:COLLADA
collada_parser,This package
collada_parser,the Collada robot description
collada_parser,Collada robot
collada_parser,the urdf package.
usb_cam_hardware_interface,The usb_cam_hardware_interface package
usb_cam_hardware,The usb_cam_hardware package
usb_cam_controllers,The usb_cam_controllers package
simple_navigation_goals_tutorial,The simple_navigation_goals_tutorial package
roomba_stage,The roomba_stage package
robot_setup_tf_tutorial,The robot_setup_tf_tutorial package
point_cloud_publisher_tutorial,The point_cloud_publisher_tutorial package
odometry_publisher_tutorial,The odometry_publisher_tutorial package
navigation_tutorials,Navigation
navigation_stage,This package
navigation_stage,stage.
laser_scan_publisher_tutorial,The laser_scan_publisher_tutorial package
dual_quaternions_ros,ROS msgs
dual_quaternions_ros,dual quaternions
raspicam_node,Package
raspicam_node,access
raspicam_node,the Raspberry Pi Camera
raspicam_node,ROS.
twist_recovery,A recovery behavior
soem,ROS wrapper
soem,the Simple Open EtherCAT Master SOEM.
soem,the original SOEM wrapper
soem,ROS
soem,a git subtree.
sbpl_recovery,A recovery behavior
sbpl_recovery,the pose follower
sbpl_recovery,tricky situations.
sbpl_lattice_planner,The sbpl_lattice_planner
sbpl_lattice_planner,move_base
sbpl_lattice_planner,search-based planning library.
pose_follower,A implementation
pose_follower,a local planner
pose_follower,possible.
pose_base_controller,A node
pose_base_controller,the target
navigation_experimental,A collection
navigation_experimental,navigation plugins
navigation_experimental,global planner plugins
navigation_experimental,"move_base,"
navigation_experimental,a teleop filter
navigation_experimental,obstacle
goal_passer,A global planner plugin
goal_passer,move_base
goal_passer,a global plan. Useful
assisted_teleop,The assisted_teleop node
assisted_teleop,a desired trajectory topic (geometry_msgs/Twist)
assisted_teleop,republishing. Useful
assisted_teleop,This package
assisted_teleop,valid values
assisted_teleop,max range.
p2os_urdf,URDF file descriptions
p2os_urdf,P2OS/ARCOS robot
p2os_teleop,A teleoperation node
p2os_teleop,the p2os_driver package.
p2os_msgs,the p2os_driver package
p2os_msgs,the ROS infrastructure.
p2os_launch,Launch
p2os_launch,config files
p2os_launch,use
p2os_launch,the p2os stack.
p2os_driver,Driver file descriptions
p2os_driver,P2OS/ARCOS robot
p2os_doc,the p2os driver/componenets
asr_halcon_bridge,This package
asr_halcon_bridge,image-messages
asr_halcon_bridge,the ROS environment
asr_halcon_bridge,HALCON-images.
uuv_world_ros_plugins_msgs,The uuv_world_ros_plugins_msgs package
uuv_world_ros_plugins,The uuv_world_ros_plugins package
uuv_world_plugins,The uuv_world_plugins package
uuv_tutorials,Meta package
uuv_tutorials,all templates
uuv_tutorials,tutorials.
uuv_tutorial_seabed_world,A simple tutorial
uuv_tutorial_seabed_world,a seabed
uuv_tutorial_seabed_world,a simulation scenario
uuv_tutorial_dp_controller,Tutorial
uuv_tutorial_dp_controller,the uuv_trajectory_control package
uuv_tutorial_disturbances,Tutorial
uuv_tutorial_disturbances,the simulation
uuv_trajectory_control,The uuv_trajectory_control package
uuv_thruster_manager,The thruster manager package
uuv_teleop,ROS nodes
uuv_teleop,vehicles
uuv_teleop,manipulators
uuv_simulator,uuv_simulator
uuv_simulator,ROS packages
uuv_simulator,modeling
uuv_simulator,simulating
uuv_simulator,unmanned underwater vehicles
uuv_sensor_ros_plugins_msgs,The uuv_sensor_ros_plugins_msgs package
uuv_sensor_ros_plugins,The uuv_sensor_ros_plugins package
uuv_gazebo_worlds,The uuv_gazebo_worlds package
uuv_gazebo_ros_plugins_msgs,The uuv_gazebo_ros_plugins_msgs package
uuv_gazebo_ros_plugins,UUV Simulator's
uuv_gazebo_ros_plugins,generation
uuv_gazebo_ros_plugins,the necessary ROS services
uuv_gazebo_ros_plugins,topics
uuv_gazebo_ros_plugins,the simulation.
uuv_gazebo_plugins,UUV Simulator's Gazebo
uuv_gazebo_plugins,simulation
uuv_gazebo_plugins,"hydrostatic forces,"
uuv_gazebo_plugins,underwater actuators
uuv_gazebo_plugins,fins).
uuv_gazebo,The uuv_gazebo package
uuv_descriptions,The uuv_descriptions package
uuv_control_utils,The uuv_control_utils package
uuv_control_msgs,The uuv_control_msgs package
uuv_control_cascaded_pid,A cascade
uuv_control_cascaded_pid,PID controllers
uuv_control_cascaded_pid,"acceleration, velocity,"
uuv_control_cascaded_pid,position control.
uuv_auv_control_allocator,Optimal allocation
uuv_auv_control_allocator,forces
uuv_auv_control_allocator,torques
uuv_auv_control_allocator,fins
uuv_auv_control_allocator,AUVs
uuv_assistants,Tools
uuv_assistants,utilities
rexrov2_gazebo,Package
rexrov2_gazebo,launch files
rexrov2_gazebo,demonstrations
rexrov2_gazebo,the RexROV 2 vehicle
rexrov2_description,The robot description files
rexrov2_description,the RexROV 2 underwater vehicle
rexrov2_description,launch files
rexrov2_description,different configurations.
rexrov2_control,Launch
rexrov2_control,configuration files
rexrov2_control,the [`uuv_trajectory_control`](https://github.com/uuvsimulator/uuv_simulator/tree/master/uuv_control/uuv_trajectory_control) package
rexrov2_control,the RexROV 2 vehicle.
rbcar_pad,The rbcar_pad package
rbcar_navigation,The rbcar_navigation package
rbcar_localization,The rbcar_localization package
rbcar_description,The rbcar_description package
rbcar_common,The rbcar_common package.
rbcar_common,common packages
tf_keyboard_cal,Allows
tf_keyboard_cal,manual control
tf_keyboard_cal,a TF
tf_keyboard_cal,the keyboard
bwi_launch,Top-level ROS launch scripts
bwi_launch,the Building-Wide Intelligence (BWI) project
bwi_launch,the University
bwi_launch,Texas
bwi_launch,Austin.
bwi_desktop_full,ROS
bwi_desktop_full,full metapackage
bwi_desktop_full,the Building-Wide Intelligence (BWI) project
bwi_desktop_full,the University
bwi_desktop_full,Texas
bwi_desktop_full,Austin.
bwi_desktop_full,some other useful ROS packages.
bwi_desktop_full,These packages
bwi_desktop,ROS desktop metapackage
bwi_desktop,the Building-Wide Intelligence (BWI) project
bwi_desktop,the University
bwi_desktop,Texas
bwi_desktop,Austin.
bwi_desktop,These packages
urg_c,The urg_c package
segbot_simulation_apps,Applications
segbot_simulation_apps,"a simulation environment,"
