Last_commit_date,package_description,package_name,
6/18/2021,"A controller ensuring the safe operation of Xbot.    The SafetyController keeps track of bumper, cliff and wheel drop events. In case of the first two,    Xbot is commanded to move back. In the latter case, Xbot is stopped.        This controller can be enabled/disabled.    The safety states (bumper pressed etc.) can be reset. WARNING: Dangerous!",xbot_safety_controller,
6/18/2021,ROS nodelet for Xbot: ROS wrapper for the Xbot driver.,xbot_node,
6/18/2021,,xbot_msgs,
6/18/2021,C++ driver library for xbot:    Pure C++ driver library for xbot. This is for those who do not wish to use ROS on their systems.,xbot_driver,
6/18/2021,The urdf model description package for xbot robot.,xbot_description,
6/18/2021,The xbot_bringup package,xbot_bringup,
6/18/2021,"--------------------------------------------------------------------------        A group of ROS packages for xbot-u user using.        The matapackage includes driver,ros node , face recognition, navigation(SLAM, navigation)and talker package,        for learning and searching robot technology aside with ROS_Academy_for_beginners.        --------------------------------------------------------------------------",xbot,
6/15/2021,Package with a node that facilitates the uploading of files to Amazon S3,s3_file_uploader,
6/15/2021,Common utilities for interacting with AWS S3,s3_common,
6/15/2021,End to end tests for rosbag-uploader-ros1 cloud extension package.,rosbag_uploader_ros1_integration_tests,
6/15/2021,Package with nodes that facilitate the recording of rosbag files,rosbag_cloud_recorders,
6/15/2021,Messages and actions for rosbag recorders.,recorder_msgs,
6/15/2021,Messages and actions for S3 file uploader.,file_uploader_msgs,
6/15/2021,,fanuc_r2000ic_support,
6/15/2021,,fanuc_r2000ib_support,
6/15/2021,,fanuc_lrmate200id_support,
6/15/2021,,fanuc_lrmate200id_moveit_plugins,
6/15/2021,,fanuc_lrmate200id_moveit_config,
6/15/2021,,fanuc_lrmate200id7l_moveit_config,
6/15/2021,Experimental packages for Fanuc manipulators within ROS-Industrial.,fanuc_experimental,
6/11/2021,pr2_se_calibration_launch,pr2_se_calibration_launch,
6/11/2021,"Stores the data from a series of laser scan messages in a dense representation, allowing     users to easily perform image-like operations on intensity or range data. This package is     experimental. Expect APIs to change.",pr2_dense_laser_snapshotter,
6/11/2021,Launch files and configuration files needed to run the calibration pipeline on PR2. This package is     still experimental. Expect large changes tp occur.,pr2_calibration_launch,
6/11/2021,The pr2_calibration package,pr2_calibration,
6/11/2021,"Projects laser readings into a point cloud, based on a set of recorded joint angles     This package is experimental and unstable.     Expect its APIs to change.",laser_joint_projector,
6/11/2021,Computes joint angles associated with a specific set of detected checkerboard corners.     This package is experimental and unstable.     Expect its APIs to change.,laser_joint_processor,
6/11/2021,"Stores streaming data from a laser sensor in a    dense representation. This allows the user to do 'image-like'    processing on the data, and can also be used for very fast approx    neighborhood searches.  This package is still experimental and unstable.    Expect its APIs to change.",dense_laser_assembler,
6/9/2021,A collection of conversion function for extracting numpy arrays from messages,ros_numpy,
6/9/2021,ProAut nearfield_map package,nearfield_map,
6/8/2021,ProAut pointcloud filter package,pcdfilter_pa,
6/8/2021,ProAut parameter package,parameter_pa,
6/8/2021,ProAut octomap package (only messages),octomap_pa_msgs,
6/8/2021,This package contains the source code and the messages for the matlab        wrapper.,octomap_pa_matlab,
6/8/2021,ProAut octomap package,octomap_pa,
6/8/2021,An automatically generated package with all the configuration and launch files for using the m1n6s300 with the MoveIt Motion Planning Framework,m1n6s300_moveit_config,
6/8/2021,The m1n6s300_ikfast package,m1n6s300_ikfast,
6/8/2021,"This contains the messages, actions and services for interfacing with the Kinova  Kinovathrough ROS.",kinova_msgs,
6/8/2021,kinova_gazebo,kinova_gazebo,
6/8/2021,The ROS Kinova driver provides a ROS interface for the Kinova Robotics          robotic manipulator arms. This stack provides access to the Kinova          C++ hardware API through ROS.,kinova_driver,
6/8/2021,3D model of various Kinova robotic arms.      Includes the model and URDF files for working with an arm in RViz or Gazebo.,kinova_description,
6/8/2021,The kinova_demo package,kinova_demo,
6/8/2021,The kinova_control package,kinova_control,
6/8/2021,The kinova_bringup package.      Contains launch files for interacting with variousKinova arms.,kinova_bringup,
6/8/2021,The moveit_motion_plan package,kinova_arm_moveit_demo,
6/8/2021,An automatically generated package with all the configuration and launch files for using the j2s7s300 with the MoveIt Motion Planning Framework,j2s7s300_moveit_config,
6/8/2021,The j2s7s300_ikfast package,j2s7s300_ikfast,
6/8/2021,An automatically generated package with all the configuration and launch files for using the j2s6s300 with the MoveIt! Motion Planning Framework,j2s6s300_moveit_config,
6/8/2021,The j2s6s300_ikfast package,j2s6s300_ikfast,
6/8/2021,An automatically generated package with all the configuration and launch files for using the j2n6s300 with the MoveIt Motion Planning Framework,j2n6s300_moveit_config,
6/8/2021,The j2n6s300_ikfast package,j2n6s300_ikfast,
6/3/2021,These are regression tests for the osm_cartography and     route_network packages. They are packaged separately to avoid     unnecessary implementation dependencies.,test_osm,
6/3/2021,Route network graphing and path planning.,route_network,
6/3/2021,Geographic mapping using Open Street Map data.,osm_cartography,
6/3/2021,Messages for proprietary (non-NMEA) sentences from Novatel GPS receivers.,novatel_gps_msgs,
6/3/2021,Driver for NovAtel receivers,novatel_gps_driver,
6/2/2021,The trac_ik_python package contains a python wrapper using SWIG  for trac_ik_lib,trac_ik_python,
6/2/2021,"TRAC-IK is a faster, significantly more reliable drop-in replacement for    KDL's pseudoinverse Jacobian solver.    The TRAC-IK library has a very similar API to KDL's IK solver calls,    except that the user passes a maximum time instead of a maximum number of    search iterations.  Additionally, TRAC-IK allows for error tolerances to    be set independently for each Cartesian dimension (x,y,z,roll,pitch.yaw).",trac_ik_lib,
6/2/2021,A MoveIt! Kinematics plugin using TRAC-IK,trac_ik_kinematics_plugin,
6/2/2021,This package contains the source code for testing and comparing trac_ik,trac_ik_examples,
6/2/2021,The ROS packages in this repository were created to provide an improved    alternative Inverse Kinematics solver to the popular inverse Jacobian    methods in KDL.  TRAC-IK handles joint-limited chains better than KDL    without increasing solve time.,trac_ik,
5/28/2021,A stack to communicate with Robotiq grippers using the Modbus TCP protocol,robotiq_modbus_tcp,
5/28/2021,A stack to communicate with Robotiq grippers using the Modbus RTU protocol,robotiq_modbus_rtu,
5/28/2021,Package for reading data from a Robotiq Force Torque Sensor,robotiq_ft_sensor,
5/28/2021,,robotiq_ethercat,
5/28/2021,RViz plugin for Robotiq 3-Finger Adaptive Robot Gripper,robotiq_3f_rviz,
5/28/2021,robotiq,robotiq_3f_gripper_visualization,
5/28/2021,Publishes joint states of Robotiq 3F gripper,robotiq_3f_gripper_joint_state_publisher,
5/28/2021,Package to control a 3F gripper Gripper from Robotiq inc.,robotiq_3f_gripper_control,
5/28/2021,Messages for the robotiq_3f_gripper_articulated model.,robotiq_3f_gripper_articulated_msgs,
5/28/2021,"The Robotiq gripper gazebo plugins package. Mainly a port from drcsim, to allow real Robotiq  gripper control and the plugin to have it work in Gazebo simulation. This package will provide the same interface to the gripper as one would have if they were interfacing with hardware. Porting code from software to reality should be seamless with this ROS interface now.",robotiq_3f_gripper_articulated_gazebo_plugins,
5/28/2021,Launch files for spawning the Robotiq robotiq-3f-gripper articulated gripper,robotiq_3f_gripper_articulated_gazebo,
5/28/2021,Package to control a 2-Finger Gripper from Robotiq inc.,robotiq_2f_gripper_control,
5/28/2021,,robotiq_2f_gripper_action_server,
5/28/2021,,robotiq_2f_c2_gripper_visualization,
5/28/2021,Robotiq ARG 2-Finger 85mm model C3 description package,robotiq_2f_85_gripper_visualization,
5/28/2021,Robotiq ARG 2-Finger 140mm model C3 description package,robotiq_2f_140_gripper_visualization,
5/28/2021,ROS drivers for Robotiq Adaptive Grippers and Robotiq Force Torque Sensor,robotiq,
5/28/2021,Common msg and srv definitions used by Roboception's ROS packages,rc_common_msgs,
5/21/2021,Python ROS drivers for accessing an Axis camera's MJPG    stream. Also provides control for PTZ cameras.,axis_camera,
5/19/2021,The rt_usb_9axisimu_driver package,rt_usb_9axisimu_driver,
5/15/2021,Access to the DD-WRT wifi,wifi_ddwrt,
5/14/2021,A C++ library for asynchronous serial communication,async_comm,
5/13/2021,Point cloud conversions for Velodyne 3D LIDARs.,velodyne_pointcloud,
5/13/2021,ROS message definitions for Velodyne 3D LIDARs.,velodyne_msgs,
5/13/2021,Extract a single ring of a Velodyne PointCloud2 and publish it as a LaserScan message,velodyne_laserscan,
5/13/2021,ROS device driver for Velodyne 3D LIDARs.,velodyne_driver,
5/13/2021,Basic ROS support for the Velodyne 3D LIDARs.,velodyne,
5/10/2021,rqt_dep provides a GUI plugin for visualizing the ROS dependency graph.,rqt_dep,
5/9/2021,rqt_py_trees provides a GUI plugin for visualizing py_trees behaviour trees based on rqt_tf_tree.,rqt_py_trees,
5/8/2021,The pr2_kinematics package,pr2_kinematics,
5/8/2021,This package provides a kinematics implementation for the PR2 robot. It can be used to compute forward and inverse kinematics.,pr2_arm_kinematics,
5/7/2021,Compensates gravity forces on the gripper of the robot so that force-torque signals are zeroed. Assumes previously calibrated accelerometer and F/T sensor.,gravity_compensation,
5/7/2021,Tools for gravity compensation and force-torque sensor calibration.,force_torque_tools,
5/7/2021,Calibrates the offsets of F/T sensors and the mass and position of the COM of gripper attached to the F/T sensor. Uses readings from an accelerometer that has been calibrated to the robot frame.,force_torque_sensor_calib,
5/4/2021,Server Side tools for Authorization and Authentication of ROS Clients,rosauth,
5/3/2021,The stag_ros package,stag_ros,
4/28/2021,rqt_web is a simple web content viewer for rqt. Users can show web content in Qt-based window by specifying its URL.,rqt_web,
4/28/2021,rqt_pose_view provides a GUI plugin for visualizing 3D poses.,rqt_pose_view,
8/4/2020,An automatically generated package with all the configuration and launch files for using the fetch_urdf with the MoveIt Motion Planning Framework,fetch_moveit_config,
8/4/2020,The fetch_maps package,fetch_maps,
8/4/2020,"Kinematics plugin for Fetch robot, generated through IKFast",fetch_ikfast_plugin,
8/4/2020,URDF for Fetch Robot.,fetch_description,
8/4/2020,The fetch_depth_layer package,fetch_depth_layer,
8/4/2020,Launch and configuration files for calibrating Fetch using the 'robot_calibration' package.,fetch_calibration,
7/24/2020,"Time and Duration implementations for C++ libraries, including roscpp.",rostime,
7/24/2020,roscpp_traits contains the message traits code as described in,roscpp_traits,
7/24/2020,roscpp_serialization contains the code for serialization as described in,roscpp_serialization,
7/24/2020,Underlying data libraries for roscpp messages.,roscpp_core,
7/24/2020,"cpp_common contains C++ code for doing things that are not necessarily ROS    related, but are useful for multiple packages. This includes things like    the ROS_DEPRECATED and ROS_FORCE_INLINE macros, as well as code for getting    backtraces.    This package is a component of",cpp_common,
